RESOURCE,MGR_ID,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE,target
22924,3814,117961,118090,118671,118321,117906,290919,118322,0
45381,7962,120528,120534,119980,117905,117906,290919,117908,0
80296,1929,117961,118263,120009,118321,117906,290919,118322,0
27276,231,117961,118343,6104,118321,117906,290919,118322,0
20304,23471,117961,118331,122608,118321,117906,290919,118322,0
41941,3857,117961,118319,119099,118321,118129,290919,118322,0
40776,1736,117961,119256,119257,118995,118806,292795,118997,0
1346,52048,117961,118376,120231,118321,117906,290919,118322,0
19945,5198,118511,118765,120662,119492,309658,118424,119494,0
77482,2190,121853,122016,118040,118024,117937,292403,118026,0
14051,5726,117961,118270,118504,307024,310315,118331,118332,0
524,5897,117927,118130,119587,118185,130366,117907,118186,0
19375,18097,119280,119281,117945,117946,130662,292795,117948,0
29133,29448,118883,111018,117920,117941,240667,19721,117942,0
2917,10722,117961,118137,119814,118191,289897,290919,118193,0
16794,18077,118256,118257,118623,118995,286106,292795,118997,0
33122,51733,119280,119281,117945,126684,193644,292795,126685,0
21818,4894,117961,118107,119973,121221,165108,118374,121223,0
80627,15887,117961,118380,123664,118321,117906,290919,118322,0
28524,8118,118010,118011,117920,118742,121235,19737,118744,0
18072,16812,118414,118415,118283,280788,176276,292795,119082,0
44725,3270,117961,118225,122827,118584,123784,270488,118586,0
36778,18087,118256,118696,118623,118995,286106,292795,118997,0
31523,48068,117961,118166,123402,118679,125629,118681,118682,0
27948,49885,118374,118112,119666,118059,144200,292225,118061,0
34399,18211,117961,118386,119214,118293,119156,290919,118294,0
34162,12716,118043,118044,118322,119583,121687,19793,119585,0
20082,23103,118290,118291,119136,119137,122050,118474,119139,0
15716,18078,118256,118257,118623,118995,286106,292795,118997,0
13124,16327,118720,118981,131648,121956,308073,13931,121958,0
37583,14917,122653,122760,118646,130163,130627,119721,130165,0
35546,28858,117972,118090,118167,118122,119659,19743,118123,0
17009,50702,119046,119187,118754,280788,280788,292795,119082,0
16200,124899,117961,118327,120171,118890,182227,118398,118892,0
15449,17964,117961,118281,118977,118321,117906,290919,118322,0
23713,3799,117961,118304,119939,122617,118445,118836,122618,0
32038,57301,117961,118752,120127,123382,123382,292010,123383,0
42178,31365,117962,117970,120293,119827,148470,19785,119829,0
41556,7398,118185,118214,122860,117948,122651,290919,117951,0
15263,6947,117961,118363,120547,118321,117906,290919,118322,0
53307,74869,118453,118571,119168,118235,117906,290919,118236,0
14354,17194,117997,118049,117931,118568,130187,19721,118570,0
25825,20924,117967,118006,118333,118725,128191,19767,118727,0
80512,17579,117961,118369,118607,118321,117906,290919,118322,0
16376,72209,117961,118225,124948,118451,130134,118453,118454,0
24030,15390,117961,118300,118301,120344,311360,118424,120346,0
23204,55556,117961,118052,118926,118074,117906,290919,118076,0
21514,56992,118080,76069,117880,117889,118492,19721,117890,0
77129,76899,118914,120012,123880,117879,123856,19721,117880,0
97492,5094,117961,118284,121028,118486,119322,290919,118487,0
40656,3270,117961,118225,121736,119126,123784,270488,119128,0
73911,51564,118006,118425,118674,118292,117955,291063,118293,0
41166,16912,118256,118257,118623,118671,286106,292795,118673,0
32486,53843,118307,118246,118681,118295,130761,292012,118297,0
6103,1434,117961,118334,120722,118321,118007,290919,118322,0
40574,1736,117961,119256,119257,118995,118806,292795,118997,0
23924,17665,117961,118399,125043,120609,278014,118131,120610,0
79404,46526,117961,118300,119984,118396,269406,118398,118399,0
13878,25766,118006,118007,118008,118383,121080,19721,118385,0
45072,12204,117961,118121,119728,118678,309235,118680,118681,0
44159,53849,119480,119759,117895,117899,267952,19721,117900,0
16656,5273,118326,118327,119639,120299,260701,118420,120301,0
33768,1831,117923,117956,119633,118037,118255,117887,118038,0
42701,5228,119596,119597,168533,120789,301124,118424,120791,0
115209,6731,117961,118347,123579,118588,117906,290919,118590,0
28195,54792,118480,118481,118121,280788,280788,292795,119082,0
20897,23629,117961,118327,123488,119921,278014,118131,119922,0
32811,70062,117961,118386,118746,117905,240983,290919,117908,0
80682,4561,118169,118170,118575,118636,215667,118638,118639,0
18971,56827,118256,118257,117945,118385,118806,292795,118387,0
41839,18096,118256,118257,118623,118995,286106,292795,118997,0
45426,53669,118159,118094,118846,118195,118123,291545,118197,0
77992,6329,122105,118632,118361,118043,118521,270488,118046,0
80790,3768,118056,118199,119687,118148,121792,291782,118149,0
34473,4584,117961,118052,119897,118748,117906,290919,118750,0
23906,14946,117961,118082,118949,118742,117906,290919,118743,0
4815,54618,117961,118052,118983,118321,117906,290919,118322,0
44016,19114,118145,118244,127535,119427,172064,19721,119428,0
80594,14210,119018,119315,118563,118430,270404,118432,118433,0
20446,58789,118073,118074,117878,117880,118225,19721,117881,0
33422,5882,117961,118363,121634,119902,152793,118431,119904,0
7529,54618,117961,118052,118821,118321,117906,290919,118322,0
28447,6753,117961,118313,118671,118777,279443,308574,118779,0
1022,5899,117961,118327,120312,118322,117915,290919,118323,0
81496,94956,118863,118864,120136,118003,128819,19790,118005,0
18477,71023,117961,118386,118460,118637,118638,290919,118640,0
33642,20506,118069,118070,117910,118053,118053,19721,118054,0
15697,72209,117961,118225,124948,118451,130134,118453,118454,0
33677,46526,117961,118300,119984,118396,269406,118398,118399,0
33192,70062,117961,118386,118746,117905,240983,290919,117908,0
76885,19805,118117,118223,118261,118155,125502,292326,118157,0
31864,19832,117961,118386,123757,118321,117906,290919,118322,0
38760,2330,118937,119139,119616,119795,258679,118422,119797,0
33237,1350,117961,118052,120096,118321,117906,290919,118322,0
78967,7845,120475,122963,120004,117905,117906,290919,117908,0
79161,27220,117961,118335,123196,118620,310591,118596,118623,0
40068,3838,117961,118225,119924,118321,118448,290919,118322,0
88374,2117,117961,118178,119651,122768,305292,120188,122770,0
22039,22451,119002,119024,131258,119849,165195,118638,119851,0
16076,5548,118072,118242,118335,122763,198332,282478,122764,0
23937,54077,118379,118460,118147,280788,280788,292795,119082,0
1005,14389,117961,118334,119133,119491,239862,118605,119493,0
18072,8939,120614,120663,117945,280788,280788,292795,119082,0
89047,5620,117961,118193,119639,118057,240983,290919,118059,0
44820,4463,117961,118264,118527,118321,236573,290919,118322,0
2906,2931,118870,118871,118641,120314,303763,118427,120316,0
33116,18802,118059,118107,119235,118387,126455,291807,118389,0
37253,56614,118031,118032,118045,117923,118034,117887,117925,0
32519,69280,118256,118257,117945,126684,280788,292795,126685,0
68518,129028,117979,118288,118408,118808,135163,118393,118810,0
81545,49574,117961,118172,118391,120773,118959,118960,120774,0
15784,58341,118256,118257,117965,126453,280947,292795,126454,0
91131,1050,119675,119754,120904,119290,119291,118602,119292,0
33131,19953,117903,117906,118057,118058,118405,19734,118060,0
278393,51177,117961,118239,119065,118490,152906,118492,118493,0
1868,13876,117961,118386,118404,118841,240982,118643,118843,0
33238,1726,117902,117903,118507,118028,118368,117887,118030,0
39092,27599,118307,118308,123230,118260,293654,291015,118262,0
28757,15510,118169,118170,118171,130479,185784,119784,130481,0
34312,10181,117961,118368,118919,119368,245415,118571,119370,0
101126,17523,117961,118333,121688,118321,117906,290919,118322,0
43637,3872,117961,118386,118522,118321,117906,290919,118322,0
39264,52825,118256,118257,118275,122578,283383,292795,122580,0
19695,16641,117929,117940,119569,179731,151246,117887,117973,0
31302,5058,117976,118299,121126,118597,278026,118140,118599,0
8895,20381,118001,118535,119048,118410,158975,118412,118413,0
81322,23139,118045,118086,119279,120675,132209,118414,120677,0
4355,15412,117961,118343,127705,119849,170027,118638,119851,0
19402,16641,117929,117940,119569,179731,146564,117887,117973,0
33584,3300,117961,118328,118881,118321,117906,290919,118322,0
2019,36592,118186,118267,119310,118835,118593,292351,118837,0
29724,7258,117961,118148,120100,118321,117906,290919,118322,0
35587,12592,117932,118187,118285,118043,118408,270488,118046,0
44094,52744,117961,118337,120257,119367,307026,118747,119370,0
33979,84340,117910,118829,117920,117903,260313,19721,117904,0
36149,6223,122509,122586,120001,117938,117938,292450,117940,0
74870,49114,117961,118300,118529,119651,239881,118605,119653,0
79102,69254,117961,118057,118814,118321,117906,290919,118322,0
40346,16588,119920,119921,137107,118321,117906,290919,118322,0
19795,6994,118046,118297,119886,118999,258734,118206,119001,0
20472,52687,117961,117962,118910,119346,4673,4673,119348,0
663,10330,117942,118226,122741,118897,168458,118239,118898,0
27618,25614,117995,118034,117918,117879,117892,19721,117880,0
40438,27547,118027,118028,117895,118568,281735,19721,118570,0
6518,54932,117961,118072,118789,118321,117906,290919,118322,0
278393,51305,117961,118095,120101,118652,125290,118654,118655,0
20897,49001,118136,118342,122256,119589,278014,118131,119590,0
74651,12869,117961,118001,118632,118321,240983,290919,118322,0
16370,4543,117961,118265,119583,118048,117906,290919,118050,0
38855,70078,91261,118026,118063,128422,128423,118453,128424,0
30126,14182,117950,119046,119135,280788,280788,292795,119082,0
37793,58464,117896,117897,117878,117879,117888,19721,117880,0
80301,9929,118852,119073,148363,119925,305814,118412,119927,0
17637,46054,117996,118316,119838,118409,270262,118371,118412,0
78075,3260,121838,121914,118686,117934,117935,292283,117937,0
33614,22854,117961,118343,122768,118591,120256,290919,118593,0
79221,4561,118169,118170,118575,118636,215667,118638,118639,0
39991,7334,117961,118300,118439,118777,279443,308574,118779,0
20299,27518,117929,117930,119569,179731,260995,117887,117973,0
22248,2583,118752,118753,117945,118274,128130,292795,118276,0
37423,2594,117961,118300,120410,128230,302830,4673,128231,0
24515,2437,118290,118291,19772,126085,253147,119221,126087,0
34804,57110,117991,90403,118318,117982,118224,117887,117985,0
40536,70062,117961,118386,118746,117905,240983,290919,117908,0
33231,1725,117902,117903,118507,118028,118368,117887,118030,0
110452,3995,117961,118374,120278,118321,118017,290919,118322,0
21216,16749,117961,118052,119658,118473,117906,290919,118475,0
36324,15195,118412,118413,117924,118384,118384,19721,118386,0
36514,79694,118335,118336,126876,122408,173830,118643,122410,0
962,7054,117961,118303,124197,118728,117906,290919,118730,0
81183,56239,117961,118360,136553,118321,118310,290919,118322,0
17748,44460,118256,118257,118623,118995,286106,292795,118997,0
75786,53025,117961,118272,118819,118321,117906,290919,118322,0
16171,19830,118665,118837,123352,118617,120243,290919,118619,0
23276,54870,117961,118052,118974,118254,117906,290919,118255,0
79515,7600,117960,118176,120160,121039,128731,7431,121041,0
45388,3792,120030,120031,118972,118841,261724,118451,118843,0
20323,6953,118220,118505,120164,118561,257061,118157,118563,0
79092,54018,117961,118127,119280,118686,118600,290919,118688,0
34606,4447,117961,118052,119649,118631,117906,290919,118633,0
78083,22867,118169,118170,118220,117946,129884,292795,117948,0
85390,2388,118416,118417,118565,120525,306125,118464,120527,0
42061,20788,117961,117969,118560,118805,127851,19793,118807,0
112075,4573,118798,127679,120592,118004,117906,290919,118007,0
24046,47828,117961,118304,119906,118943,268741,118409,118945,0
28999,51733,119280,119281,117945,126684,193644,292795,126685,0
42533,27259,118071,118072,117905,118568,281735,19721,118570,0
39427,55642,118256,118257,117945,118995,118806,292795,118997,0
16094,3661,117961,118339,118753,118847,309685,118417,118849,0
74176,55435,118058,118126,119106,118209,120919,16783,118210,0
80390,18274,117961,118082,118568,118321,117906,290919,118322,0
21271,51137,117932,118111,118700,125198,126290,118408,125200,0
29660,7284,91261,118026,118202,118321,117906,290919,118322,0
41198,6696,118094,118266,121850,118099,120720,290919,118101,0
82213,5681,118498,118745,126378,128230,302830,4673,128231,0
34484,69166,117959,118289,118018,179731,158906,117887,117973,0
30035,70062,117961,118386,118746,117905,240983,290919,117908,0
72878,4424,118819,118941,123572,118958,118478,118473,118960,0
40293,8479,119846,119965,119598,118050,117906,290919,118053,0
8915,52687,117961,117962,118910,119346,4673,4673,119348,0
36551,26968,118084,118085,117890,118568,281735,19721,118570,0
75547,6607,117961,118238,118505,118270,117906,290919,118272,0
312130,37217,117961,118052,118879,118321,160284,290919,118322,0
28755,6921,117961,118074,120655,118321,117906,290919,118322,0
23561,54632,117961,118052,118990,118317,117906,290919,118318,0
20300,296,117961,118344,118707,118280,240983,290919,118281,0
14570,58957,118068,118069,117930,117879,117888,19721,117880,0
17167,18081,118256,118257,118623,118995,286106,292795,118997,0
31986,12418,118150,118151,117921,119232,120783,19788,119234,0
86547,14674,118166,118253,118059,118635,119631,16656,118636,0
39208,3308,118147,118148,119138,117976,126045,292795,117978,0
73083,7781,118411,118462,119862,118086,117906,290919,118089,0
28541,7581,118990,118991,215920,122952,305581,19793,122954,0
44199,19925,118092,118200,128386,119503,172526,19721,119504,0
5154,19794,117961,118163,120915,118321,117906,290919,118322,0
15895,55344,118256,118257,117945,118915,118838,292795,118917,0
18283,12723,117932,118159,121543,119682,226703,14177,119684,0
32296,19876,117961,118384,123747,118336,118044,290919,118337,0
39309,14862,117961,118225,118403,118980,301534,118295,118982,0
22459,16527,117932,118252,118485,118083,118320,117982,118085,0
44102,24273,117953,118009,117941,117887,117890,19721,117888,0
26025,5848,117961,118300,119708,118077,119561,117962,118078,0
4794,4391,118298,118299,117920,118568,124487,19721,118570,0
45527,25547,117993,117994,117990,117879,121614,19721,117880,0
79325,49574,117961,118052,118391,120773,118959,118960,120774,0
6684,2653,117940,117992,121008,118636,129324,118638,118639,0
24887,2584,118685,118686,117945,118236,127853,292795,118238,0
35676,4601,122880,122974,119287,117946,117946,292795,117948,0
25748,4527,117961,118287,118639,118855,118757,118089,118856,0
20185,17534,117929,117939,119569,179731,163007,117887,117973,0
42385,7402,117961,118351,118625,119958,124783,118381,119960,0
22930,15384,120816,120889,117945,269445,128598,292795,119009,0
79273,14541,118329,118330,117900,118077,118077,19721,118078,0
43129,5423,117961,118327,118391,118321,117906,290919,118322,0
43154,19384,117961,118296,120031,119174,173587,118541,119176,0
20436,18248,117961,118423,120578,118559,168085,118273,118560,0
979,15103,117961,118283,118746,118084,117906,290919,118086,0
44195,10566,117961,118054,118935,118760,304690,118520,118762,0
31007,3908,117961,118117,120140,118679,117906,290919,118681,0
36974,6937,117961,118302,118761,118777,279443,308574,118779,0
14136,1981,118176,34212,117952,118576,148001,19723,118578,0
14449,58198,117990,118043,118414,118686,118690,19761,118688,0
24884,15395,117961,117999,119162,118784,117906,290919,118786,0
15394,55239,118140,118176,118356,118730,118452,292058,118731,0
